2020-5-5T17:38Z,7,Kenosha;WI,57.25,2.20,DoorDashKenosha;WI57.252020-5-5T17:38Z2020-5-5T20:49Z7,2020-5-5T20:49Z,17.98
2020-4-10T16:03Z,10,Kenosha;WI,113.03,1.92,DoorDashKenosha;WI113.032020-4-10T16:03Z2020-4-10T21:15Z10,2020-4-10T21:15Z,21.74
2020-8-2T17:59Z,5,Kenosha;WI,49.22,2.33,DoorDashKenosha;WI49.222020-8-2T17:59Z2020-8-2T20:08Z5,2020-8-2T20:08Z,22.89
2020-8-13T16:37Z,6,Kenosha;WI,52.00,1.75,DoorDashKenosha;WI52.002020-8-13T16:37Z2020-8-13T20:03Z6,2020-8-13T20:03Z,15.15
2020-3-20T11:00Z,1,Kenosha;WI,7.00,0.25,DoorDashKenosha;WI7.002020-3-20T11:00Z2020-3-20T15:04Z1,2020-3-20T15:04Z,1.72
2020-3-16T17:38Z,5,Kenosha;WI,35.00,1.92,DoorDashKenosha;WI35.002020-3-16T17:38Z2020-3-16T20:14Z5,2020-3-16T20:14Z,13.46
2020-5-8T11:33Z,7,Kenosha;WI,57.00,1.86,DoorDashKenosha;WI57.002020-5-8T11:33Z2020-5-8T15:19Z7,2020-5-8T15:19Z,15.13
2020-3-10T17:07Z,8,Kenosha;WI,55.42,2.23,DoorDashKenosha;WI55.422020-3-10T17:07Z2020-3-10T20:42Z8,2020-3-10T20:42Z,15.47
2020-4-21T17:02Z,7,Kenosha;WI,62.50,2.18,DoorDashKenosha;WI62.502020-4-21T17:02Z2020-4-21T20:15Z7,2020-4-21T20:15Z,19.43
2020-7-2T11:36Z,2,Kenosha;WI,20.00,1.79,DoorDashKenosha;WI20.002020-7-2T11:36Z2020-7-2T12:43Z2,2020-7-2T12:43Z,17.91
2020-3-27T17:15Z,13,Kenosha;WI,129.28,3.05,DoorDashKenosha;WI129.282020-3-27T17:15Z2020-3-27T21:31Z13,2020-3-27T21:31Z,30.30
2020-7-7T16:38Z,7,Kenosha;WI,56.91,1.88,DoorDashKenosha;WI56.912020-7-7T16:38Z2020-7-7T20:21Z7,2020-7-7T20:21Z,15.31
2020-5-17T15:04Z,13,Kenosha;WI,137.55,2.44,DoorDashKenosha;WI137.552020-5-17T15:04Z2020-5-17T20:24Z13,2020-5-17T20:24Z,25.79
2020-4-23T17:39Z,4,Kenosha;WI,36.70,1.48,DoorDashKenosha;WI36.702020-4-23T17:39Z2020-4-23T20:21Z4,2020-4-23T20:21Z,13.59
2020-5-12T17:22Z,9,Kenosha;WI,63.85,2.74,DoorDashKenosha;WI63.852020-5-12T17:22Z2020-5-12T20:39Z9,2020-5-12T20:39Z,19.45
2020-4-24T11:08Z,6,Kenosha;WI,57.48,1.94,DoorDashKenosha;WI57.482020-4-24T11:08Z2020-4-24T14:14Z6,2020-4-24T14:14Z,18.54
2020-4-14T11:03Z,24,Kenosha;WI,230.13,2.59,DoorDashKenosha;WI230.132020-4-14T11:03Z2020-4-14T20:18Z24,2020-4-14T20:18Z,24.88
2020-4-16T11:05Z,12,Kenosha;WI,91.54,2.85,DoorDashKenosha;WI91.542020-4-16T11:05Z2020-4-16T15:18Z12,2020-4-16T15:18Z,21.71
2020-5-16T15:42Z,14,Kenosha;WI,132.39,2.39,DoorDashKenosha;WI132.392020-5-16T15:42Z2020-5-16T21:33Z14,2020-5-16T21:33Z,22.63
2020-3-30T11:07Z,15,Kenosha;WI,135.11,2.78,DoorDashKenosha;WI135.112020-3-30T11:07Z2020-3-30T16:31Z15,2020-3-30T16:31Z,25.02
2020-7-3T11:41Z,4,Kenosha;WI,23.00,2.31,DoorDashKenosha;WI23.002020-7-3T11:41Z2020-7-3T13:25Z4,2020-7-3T13:25Z,13.27
2020-6-15T17:03Z,6,Kenosha;WI,55.00,1.83,DoorDashKenosha;WI55.002020-6-15T17:03Z2020-6-15T20:20Z6,2020-6-15T20:20Z,16.75
2020-7-3T16:37Z,6,Kenosha;WI,67.59,2.08,DoorDashKenosha;WI67.592020-7-3T16:37Z2020-7-3T19:30Z6,2020-7-3T19:30Z,23.44
2020-3-26T17:31Z,7,Kenosha;WI,55.34,2.06,DoorDashKenosha;WI55.342020-3-26T17:31Z2020-3-26T20:55Z7,2020-3-26T20:55Z,16.28
2020-4-29T11:02Z,7,Kenosha;WI,59.00,2.02,DoorDashKenosha;WI59.002020-4-29T11:02Z2020-4-29T14:30Z7,2020-4-29T14:30Z,17.02
2020-4-12T15:13Z,5,Kenosha;WI,41.46,2.00,DoorDashKenosha;WI41.462020-4-12T15:13Z2020-4-12T17:43Z5,2020-4-12T17:43Z,16.58
2020-3-19T11:05Z,7,Kenosha;WI,49.24,1.95,DoorDashKenosha;WI49.242020-3-19T11:05Z2020-3-19T14:40Z7,2020-3-19T14:40Z,13.74
2020-3-29T15:02Z,14,Kenosha;WI,131.22,2.50,DoorDashKenosha;WI131.222020-3-29T15:02Z2020-3-29T20:38Z14,2020-3-29T20:38Z,23.43
2020-7-2T18:34Z,1,Kenosha;WI,9.00,1.11,DoorDashKenosha;WI9.002020-7-2T18:34Z2020-7-2T19:28Z1,2020-7-2T19:28Z,10.00
2020-5-14T17:30Z,7,Kenosha;WI,62.10,2.21,DoorDashKenosha;WI62.102020-5-14T17:30Z2020-5-14T20:40Z7,2020-5-14T20:40Z,19.61
2020-5-19T16:30Z,9,Kenosha;WI,91.00,2.15,DoorDashKenosha;WI91.002020-5-19T16:30Z2020-5-19T20:41Z9,2020-5-19T20:41Z,21.75
2020-6-21T16:35Z,11,Kenosha;WI,88.88,2.87,DoorDashKenosha;WI88.882020-6-21T16:35Z2020-6-21T20:25Z11,2020-6-21T20:25Z,23.19
2020-4-24T16:31Z,13,Kenosha;WI,110.83,2.49,DoorDashKenosha;WI110.832020-4-24T16:31Z2020-4-24T21:44Z13,2020-4-24T21:44Z,21.25
2020-7-8T16:35Z,7,Kenosha;WI,54.90,2.20,DoorDashKenosha;WI54.902020-7-8T16:35Z2020-7-8T19:46Z7,2020-7-8T19:46Z,17.25
2020-8-21T16:34Z,8,Kenosha;WI,73.00,2.00,DoorDashKenosha;WI73.002020-8-21T16:34Z2020-8-21T20:50Z8,2020-8-21T20:50Z,18.25
2020-7-31T17:09Z,6,Kenosha;WI,50.00,1.97,DoorDashKenosha;WI50.002020-7-31T17:09Z2020-7-31T20:12Z6,2020-7-31T20:12Z,16.39
2020-3-24T16:54Z,7,Kenosha;WI,62.65,1.95,DoorDashKenosha;WI62.652020-3-24T16:54Z2020-3-24T20:29Z7,2020-3-24T20:29Z,17.48
2020-3-15T15:16Z,8,Kenosha;WI,49.18,1.49,DoorDashKenosha;WI49.182020-3-15T15:16Z2020-3-15T20:39Z8,2020-3-15T20:39Z,9.14
